id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
303,"@herubowo6233","Ayo Indonesia bagian timur jangan kalah dengan jakarta kalahkan jakarta yang telah terkontaminasi oleh kadrun.","UgxcP8nfTVzUKrM93dl4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxcP8nfTVzUKrM93dl4AaABAg","2024-05-05 21:29:47",0,"Ayo Indonesia bagian timur jangan kalah dengan jakarta kalahkan jakarta yang telah terkontaminasi oleh kadrun.","http://www.youtube.com/@herubowo6233",
304,"@caturbaruz931","Gedung gedung swasta mana, katanya banyak gedung tinggi","Ugx2XFRC2iBpB3d-Cw94AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugx2XFRC2iBpB3d-Cw94AaABAg","2024-05-05 21:28:37",0,"Gedung gedung swasta mana, katanya banyak gedung tinggi","http://www.youtube.com/@caturbaruz931",
305,"@waantoo3279","Kenapa harus reklamasi konsep dr reklamasi itu di lakukan Krn lahan tanahnya kurang seperti Singapura itu wajar mereka reklamasi, lah kita masih banyak pulau kosong ribuan harusnya si manfaatkan supaya penyebaran penduduk juga bs merata, jg mikir untuk keuntungan saja","UgyzQwV2S6wvddQPNf54AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyzQwV2S6wvddQPNf54AaABAg","2024-05-05 21:19:37",2,"Kenapa harus reklamasi konsep dr reklamasi itu di lakukan Krn lahan tanahnya kurang seperti Singapura itu wajar mereka reklamasi, lah kita masih banyak pulau kosong ribuan harusnya si manfaatkan supaya penyebaran penduduk juga bs merata, jg mikir untuk keuntungan saja","http://www.youtube.com/@waantoo3279",
306,"@thevocalist113","Reklamasi itu mitigasi","UgyzQwV2S6wvddQPNf54AaABAg.A34RcHS44xpA34jWqlH6yB","@waantoo3279",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyzQwV2S6wvddQPNf54AaABAg.A34RcHS44xpA34jWqlH6yB","2024-05-06 00:04:46",0,"Reklamasi itu mitigasi","http://www.youtube.com/@thevocalist113",
307,"@celebesewako6816","Ya sebenar nya sudah melawan hukum alam.. kan tau sendiri resiko nya kalo sudah melawan hukum.. hukum rimba berlaku","UgyzQwV2S6wvddQPNf54AaABAg.A34RcHS44xpA36Z71Gt-NW","@waantoo3279",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyzQwV2S6wvddQPNf54AaABAg.A34RcHS44xpA36Z71Gt-NW","2024-05-06 17:03:36",0,"Ya sebenar nya sudah melawan hukum alam.. kan tau sendiri resiko nya kalo sudah melawan hukum.. hukum rimba berlaku","http://www.youtube.com/@celebesewako6816",
308,"@albasirjaya984","Bang itu RS vertikal makassar","UgwFLCzeiZn_PbtUwGB4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwFLCzeiZn_PbtUwGB4AaABAg","2024-05-05 21:15:15",1,"Bang itu RS vertikal makassar","http://www.youtube.com/@albasirjaya984",
309,"@AFA99CHANNEL","Siap mksh infonya","UgwFLCzeiZn_PbtUwGB4AaABAg.A34R7GWPubZA34XILyRiZa","@albasirjaya984",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwFLCzeiZn_PbtUwGB4AaABAg.A34R7GWPubZA34XILyRiZa","2024-05-05 22:09:12",0,"Siap mksh infonya","http://www.youtube.com/@AFA99CHANNEL",
310,"@user-xw8jd9bs7h","Ya kasih musik khas Makassar","UgzUrYiZOoXFswCEerF4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUrYiZOoXFswCEerF4AaABAg","2024-05-05 21:04:52",0,"Ya kasih musik khas Makassar","http://www.youtube.com/@user-xw8jd9bs7h",
311,"@novasiswanto3849","Semoga untuk tempat / fasilitas umum gratis untuk wisatawan dalam negari / luar negeri . Bukan tempat pribadi untuk memperkaya diri sendiri sperti kebanyakn orang/pengusaha Indonesia yg selalu pengen cuan2 daripada pelayanan/memajukan negara😅","UgwChZIajr8XsxpHR514AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwChZIajr8XsxpHR514AaABAg","2024-05-05 21:03:39",0,"Semoga untuk tempat / fasilitas umum gratis untuk wisatawan dalam negari / luar negeri . Bukan tempat pribadi untuk memperkaya diri sendiri sperti kebanyakn orang/pengusaha Indonesia yg selalu pengen cuan2 daripada pelayanan/memajukan negara😅","http://www.youtube.com/@novasiswanto3849",
312,"@user-uu8zd2fd1n","We don\'t care...","UgxO-C_VRCzlQIxHuCF4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxO-C_VRCzlQIxHuCF4AaABAg","2024-05-05 20:54:14",0,"We don\'t care...","http://www.youtube.com/@user-uu8zd2fd1n",
313,"@AncaUdin-lx2jj","Pasti kalah sama ikan kaltim","Ugz-SrK_DPA3pBgF5Ql4AaABAg","",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-SrK_DPA3pBgF5Ql4AaABAg","2024-05-05 20:50:20",7,"Pasti kalah sama ikan kaltim","http://www.youtube.com/@AncaUdin-lx2jj",
314,"@celebesewako6816","Pasti lah.. jauh.. Mekasar cuma parasit harap² mekassar jadi Penjilat berharap dapat remah² roti jatuh dari pembangunan IKN🤣🤣","Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA36Vi6DZz-O","@AncaUdin-lx2jj",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA36Vi6DZz-O","2024-05-06 16:33:51",0,"Pasti lah.. jauh.. Mekasar cuma parasit harap² mekassar jadi Penjilat berharap dapat remah² roti jatuh dari pembangunan IKN🤣🤣","http://www.youtube.com/@celebesewako6816",
315,"@ipvnkisme80","Ikan kaltim itu....kyk gimana bentuknya bro??","Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA37DtZTLWrH","@AncaUdin-lx2jj",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA37DtZTLWrH","2024-05-06 23:17:22",0,"Ikan kaltim itu....kyk gimana bentuknya bro??","http://www.youtube.com/@ipvnkisme80",
316,"@azrielmuhammad1134","​@@celebesewako6816 jauh sblum IKN dibntuk di kaltim proyek cpi sdh di bangun,, Dan makassar pun pusat petumbuhan dan penghubung indonesia timur","Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA38VZci9YTV","@AncaUdin-lx2jj",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA38VZci9YTV","2024-05-07 11:11:02",0,"​@@celebesewako6816 jauh sblum IKN dibntuk di kaltim proyek cpi sdh di bangun,, Dan makassar pun pusat petumbuhan dan penghubung indonesia timur","http://www.youtube.com/@azrielmuhammad1134",
317,"@azrielmuhammad1134","​@@celebesewako6816 buka matamu bro makassarmakin maju skrang👍 Beberapa proyek triliunan sdh di resmikan jokowi di makassar","Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA38Vg-FPQeG","@AncaUdin-lx2jj",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA38Vg-FPQeG","2024-05-07 11:12:03",0,"​@@celebesewako6816 buka matamu bro makassarmakin maju skrang👍 Beberapa proyek triliunan sdh di resmikan jokowi di makassar","http://www.youtube.com/@azrielmuhammad1134",
318,"@celebesewako6816","@@azrielmuhammad1134 Makkasar bukan lagi pusat pertumbuhan jika ikn sdh jadi kemungkinan bakal diambil alih yg infrastruktur jauh lebih lengkap dan mendukung, jd mekassar yg sangat minim infrastruktur dan jumlah penduduk bakal lari meninggalkan mekassar ke ikn Balikpapan nanti nya yg lebih maju","Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA395tcDLG3n","@AncaUdin-lx2jj",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-SrK_DPA3pBgF5Ql4AaABAg.A34OGhlOuiNA395tcDLG3n","2024-05-07 16:45:57",0,"@@azrielmuhammad1134 Makkasar bukan lagi pusat pertumbuhan jika ikn sdh jadi kemungkinan bakal diambil alih yg infrastruktur jauh lebih lengkap dan mendukung, jd mekassar yg sangat minim infrastruktur dan jumlah penduduk bakal lari meninggalkan mekassar ke ikn Balikpapan nanti nya yg lebih maju","http://www.youtube.com/@celebesewako6816",
319,"@ulinnuhamadyananda7557","Semoga nanti setelah ada gubernur baru di Jakarta, bisa lanjut program pulau reklamasinya. Tujuannya juga menunjukkan kemajuan manusia Indonesia sudah mampu membuat pulau reklamasi yg modern","UgxawFZ6XQ33The6xJB4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxawFZ6XQ33The6xJB4AaABAg","2024-05-05 20:44:17",0,"Semoga nanti setelah ada gubernur baru di Jakarta, bisa lanjut program pulau reklamasinya. Tujuannya juga menunjukkan kemajuan manusia Indonesia sudah mampu membuat pulau reklamasi yg modern","http://www.youtube.com/@ulinnuhamadyananda7557",
320,"@herrys6752","meski ada reklamasi (besar lagi) kok ga ada demo mcam di Jakarta bang Arifin, apa resep nya tuh ???","UgxIe-pXDkbOB6a6qER4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxIe-pXDkbOB6a6qER4AaABAg","2024-05-05 20:36:52",1,"meski ada reklamasi (besar lagi) kok ga ada demo mcam di Jakarta bang Arifin, apa resep nya tuh ???","http://www.youtube.com/@herrys6752",
321,"@enjiy8589","dulu demo besar esaan juga bang tapi ak ke ekspos . bahkan wktu proses reklamasi banyak aktivis yang blow up berita tempat pengambilan tanah reklamasi yang terdampak bnyak pulau yang mengalami abrasi","UgxIe-pXDkbOB6a6qER4AaABAg.A34MjAO8ZjDA4YA5KT-CAR","@herrys6752",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxIe-pXDkbOB6a6qER4AaABAg.A34MjAO8ZjDA4YA5KT-CAR","2024-06-11 06:55:03",0,"dulu demo besar esaan juga bang tapi ak ke ekspos . bahkan wktu proses reklamasi banyak aktivis yang blow up berita tempat pengambilan tanah reklamasi yang terdampak bnyak pulau yang mengalami abrasi","http://www.youtube.com/@enjiy8589",
322,"@priyantos7719","Reklamasi jakarta di cancel krn politik.","UgwGkQuU4iK6barQBUt4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwGkQuU4iK6barQBUt4AaABAg","2024-05-05 20:34:07",0,"Reklamasi jakarta di cancel krn politik.","http://www.youtube.com/@priyantos7719",
323,"@sahrilnapikeluragakecil5429","majulah terus kota makassar","UgwvxuWbfPak5ZtK8rt4AaABAg","",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwvxuWbfPak5ZtK8rt4AaABAg","2024-05-05 20:31:11",0,"majulah terus kota makassar","http://www.youtube.com/@sahrilnapikeluragakecil5429",
324,"@orangpinggiran136","wah udh di makasar aja sehat slalu buat abg nya","UgxKxGS96vy__DRqus54AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxKxGS96vy__DRqus54AaABAg","2024-05-05 20:12:44",0,"wah udh di makasar aja sehat slalu buat abg nya","http://www.youtube.com/@orangpinggiran136",
325,"@karminimadrim7852","Masyaallah ...P JOKOWI BEST .PEMERATAAN INDONESIA SANGAT TERASA .","Ugxfpq-g6opGUiHT7Jd4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxfpq-g6opGUiHT7Jd4AaABAg","2024-05-05 19:38:31",1,"Masyaallah ...P JOKOWI BEST .PEMERATAAN INDONESIA SANGAT TERASA .","http://www.youtube.com/@karminimadrim7852",
326,"@asiahaqila7634","Kemiskinan merata","Ugxfpq-g6opGUiHT7Jd4AaABAg.A34G2nVvhoRA34IMCgOXRO","@karminimadrim7852",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxfpq-g6opGUiHT7Jd4AaABAg.A34G2nVvhoRA34IMCgOXRO","2024-05-05 19:58:39",0,"Kemiskinan merata","http://www.youtube.com/@asiahaqila7634",
327,"@imammashudi1937","Mantap gak bnyak drama kaya DKI yg super bulet di kasih gubernur hebat gak mau","Ugww1Rlj2oYxgMLSYeh4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugww1Rlj2oYxgMLSYeh4AaABAg","2024-05-05 19:26:48",0,"Mantap gak bnyak drama kaya DKI yg super bulet di kasih gubernur hebat gak mau","http://www.youtube.com/@imammashudi1937",
328,"@zaenalruswin774","Tanpa pembangunan rasanya sulit untuk menjadi negara maju... Haloo JKT gmn ? Masih mau naturalisasi masih mau halunisasi rakyat makmur dan sembako murah😊","UgwEExn4nA2avCQ92oh4AaABAg","",17,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwEExn4nA2avCQ92oh4AaABAg","2024-05-05 19:26:29",0,"Tanpa pembangunan rasanya sulit untuk menjadi negara maju... Haloo JKT gmn ? Masih mau naturalisasi masih mau halunisasi rakyat makmur dan sembako murah😊","http://www.youtube.com/@zaenalruswin774",
329,"@user-kr4ry3pt7j","Saaaaangat indah..... 👍👍👍","Ugy9883eus5OYumuBuN4AaABAg","",4,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugy9883eus5OYumuBuN4AaABAg","2024-05-05 19:13:51",0,"Saaaaangat indah..... 👍👍👍","http://www.youtube.com/@user-kr4ry3pt7j",
330,"@tjeppymulyadi","Wow indah sekali ya. INi saingan PI Ancol nih.","Ugz_jmiQsuKh2mQj52Z4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz_jmiQsuKh2mQj52Z4AaABAg","2024-05-05 18:53:27",0,"Wow indah sekali ya. INi saingan PI Ancol nih.","http://www.youtube.com/@tjeppymulyadi",
331,"@Afrians10_","Jakarta kalo gak di stop anies udh kaya di dubai pesisirnya","UgxnLJqUEYAS34dVGnt4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxnLJqUEYAS34dVGnt4AaABAg","2024-05-05 18:51:17",0,"Jakarta kalo gak di stop anies udh kaya di dubai pesisirnya","http://www.youtube.com/@Afrians10_",
332,"@jackwilshare1789","Ternyata pemimpin dan rakyat makasar lebih cerdas dari jakarta, 😂","Ugx1UekUEkW02FMKp0x4AaABAg","",11,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugx1UekUEkW02FMKp0x4AaABAg","2024-05-05 18:20:00",1,"Ternyata pemimpin dan rakyat makasar lebih cerdas dari jakarta, 😂","http://www.youtube.com/@jackwilshare1789",
333,"@rusyvsp","Wkwkwkw","Ugx1UekUEkW02FMKp0x4AaABAg.A3473bmUMAtA34vwzAmQXJ","@jackwilshare1789",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugx1UekUEkW02FMKp0x4AaABAg.A3473bmUMAtA34vwzAmQXJ","2024-05-06 01:53:20",0,"Wkwkwkw","http://www.youtube.com/@rusyvsp",
334,"@riobowohartono2504","Di jakarta terlalu banyak kadrunya yg hidup di zaman batu makanya mau di reklamasi buat kemajuan di tentang,makanya sampai kapanpun ya tetap kumuh","UgzK514ftp0OwqXHYeh4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzK514ftp0OwqXHYeh4AaABAg","2024-05-05 18:18:14",0,"Di jakarta terlalu banyak kadrunya yg hidup di zaman batu makanya mau di reklamasi buat kemajuan di tentang,makanya sampai kapanpun ya tetap kumuh","http://www.youtube.com/@riobowohartono2504",
335,"@au9004","Makasar bisa menyalip Jakarta mengenai keindahan reklamasi","Ugw7WrdtTmAvV1wUZsZ4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw7WrdtTmAvV1wUZsZ4AaABAg","2024-05-05 18:07:20",1,"Makasar bisa menyalip Jakarta mengenai keindahan reklamasi","http://www.youtube.com/@au9004",
336,"@celebesewako6816","😭🤮🤮","Ugw7WrdtTmAvV1wUZsZ4AaABAg.A345btQuKVoA3Du6B4VMgB","@au9004",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugw7WrdtTmAvV1wUZsZ4AaABAg.A345btQuKVoA3Du6B4VMgB","2024-05-09 13:30:25",0,"😭🤮🤮","http://www.youtube.com/@celebesewako6816",
337,"@mdagustangi4510","Andai saja tidak mengamalkan korupsi dlm rencana pembangunan Twin Tower, uda hampir siap. Dasar pejabat anjing semua. Bikin malu saja sul sel.","Ugy23F5IGk8wDqDyCfB4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugy23F5IGk8wDqDyCfB4AaABAg","2024-05-05 17:40:58",0,"Andai saja tidak mengamalkan korupsi dlm rencana pembangunan Twin Tower, uda hampir siap. Dasar pejabat anjing semua. Bikin malu saja sul sel.","http://www.youtube.com/@mdagustangi4510",
338,"@pansuscinta7683","Kalau menurut sy tdk bagus adanya rumah tapak disini. Lebih bagus dibangun flat spt yg di korea","UgxUvNMXE9yFJ1cDxiR4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxUvNMXE9yFJ1cDxiR4AaABAg","2024-05-05 17:17:28",2,"Kalau menurut sy tdk bagus adanya rumah tapak disini. Lebih bagus dibangun flat spt yg di korea","http://www.youtube.com/@pansuscinta7683",
339,"@azrielmuhammad1134","Bangunan Rumah itu bagian lahan dari ciputra pihak swasta, dan nantinya cilutra jg bangun disana ciputra world dan apartemen dan hotel ..","UgxUvNMXE9yFJ1cDxiR4AaABAg.A34-ujdW8jTA353jpkUZpE","@pansuscinta7683",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxUvNMXE9yFJ1cDxiR4AaABAg.A34-ujdW8jTA353jpkUZpE","2024-05-06 03:10:11",0,"Bangunan Rumah itu bagian lahan dari ciputra pihak swasta, dan nantinya cilutra jg bangun disana ciputra world dan apartemen dan hotel ..","http://www.youtube.com/@azrielmuhammad1134",
340,"@celebesewako6816","@@azrielmuhammad1134 halu sekali ngomong nya, biar terkesar hyper wouw gitu😱🤣","UgxUvNMXE9yFJ1cDxiR4AaABAg.A34-ujdW8jTA3d9aeDOjr9","@pansuscinta7683",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxUvNMXE9yFJ1cDxiR4AaABAg.A34-ujdW8jTA3d9aeDOjr9","2024-05-19 18:14:46",0,"@@azrielmuhammad1134 halu sekali ngomong nya, biar terkesar hyper wouw gitu😱🤣","http://www.youtube.com/@celebesewako6816",
341,"@nurasia5594","Reklamasi Makassar berhasil karena tidak di halangi oleh kepentingan politik.","UgzUSaZuy2yBAZ52SQB4AaABAg","",59,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUSaZuy2yBAZ52SQB4AaABAg","2024-05-05 16:19:23",21,"Reklamasi Makassar berhasil karena tidak di halangi oleh kepentingan politik.","http://www.youtube.com/@nurasia5594",
342,"@Rednextofficial","Udah kejakarta blom😅","UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA35LEJAGlAq","@nurasia5594",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA35LEJAGlAq","2024-05-06 05:43:01",0,"Udah kejakarta blom😅","http://www.youtube.com/@Rednextofficial",
343,"@Matpelor407","Tempatnya para cina cina cindo. Orang pribumi makasar yg mencegah miskin g akan bisa masuk di usir sama satpam nya walaupun satpamnya asli pribumi.","UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA3626hwEUVp","@nurasia5594",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA3626hwEUVp","2024-05-06 12:15:12",0,"Tempatnya para cina cina cindo. Orang pribumi makasar yg mencegah miskin g akan bisa masuk di usir sama satpam nya walaupun satpamnya asli pribumi.","http://www.youtube.com/@Matpelor407",
344,"@celebesewako6816","Hahaha reklamasi cpi tujuan utama nya untuk mencegah terjadi nya tsunami banjir rob bandang yg selalu langganantiap tahun nya, tp ini malah dimanfaatkan orang-orang gak bertanggung jawab demi keuntungan semata sesaat🤣😱","UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA36XsBfqwxH","@nurasia5594",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA36XsBfqwxH","2024-05-06 16:52:42",0,"Hahaha reklamasi cpi tujuan utama nya untuk mencegah terjadi nya tsunami banjir rob bandang yg selalu langganantiap tahun nya, tp ini malah dimanfaatkan orang-orang gak bertanggung jawab demi keuntungan semata sesaat🤣😱","http://www.youtube.com/@celebesewako6816",
345,"@KingSun-mb6cy","​​​@@Matpelor407 itu udh dijelasin tujuan rekalmasinya sipaling pribumi...biaya reklamasinya sangat besar jadi wajar klo harga unit dilokasi tersebut mahal, khusus buat yg mau dan mampu aja..dikit2 rasis, krn tidak mampu🤣🤣🤣... bangun woii, kerja sana....","UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA36iscv6CyJ","@nurasia5594",5,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA36iscv6CyJ","2024-05-06 18:37:37",0,"​​​@@Matpelor407 itu udh dijelasin tujuan rekalmasinya sipaling pribumi...biaya reklamasinya sangat besar jadi wajar klo harga unit dilokasi tersebut mahal, khusus buat yg mau dan mampu aja..dikit2 rasis, krn tidak mampu🤣🤣🤣... bangun woii, kerja sana....","http://www.youtube.com/@KingSun-mb6cy",
346,"@fivetwenty162","​@@Matpelor407otak lu belon nyampe.","UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA36w3DgmgCP","@nurasia5594",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUSaZuy2yBAZ52SQB4AaABAg.A33uGGcgj-fA36w3DgmgCP","2024-05-06 20:32:48",0,"​@@Matpelor407otak lu belon nyampe.","http://www.youtube.com/@fivetwenty162",
347,"@Mizan_us204","Ini CPI Ya Min. Center Point of Indonesia ..?? Maaf Kalau saya salah","UgzJEkMEJN8_KrxfxB54AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzJEkMEJN8_KrxfxB54AaABAg","2024-05-05 15:38:24",1,"Ini CPI Ya Min. Center Point of Indonesia ..?? Maaf Kalau saya salah","http://www.youtube.com/@Mizan_us204",
348,"@SaidHamzahTV","Yes bnr..","UgzJEkMEJN8_KrxfxB54AaABAg.A33p_5ycqtYA341arm4ptp","@Mizan_us204",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzJEkMEJN8_KrxfxB54AaABAg.A33p_5ycqtYA341arm4ptp","2024-05-05 17:32:14",0,"Yes bnr..","http://www.youtube.com/@SaidHamzahTV",
349,"@onez6777","sampai2 tdk punya stadion","UgwVMo6I3a0_lOBCp-x4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwVMo6I3a0_lOBCp-x4AaABAg","2024-05-05 13:32:06",0,"sampai2 tdk punya stadion","http://www.youtube.com/@onez6777",
350,"@Ok-gass","Di Makassar reklamasi besar-besaran gak ada satupun warganya yg demo Di jakarta baru aja rencana reklamasi banyak warganya yg demo besar-besaran 🤭","Ugz-ArQMdw085jKjiFB4AaABAg","",3,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-ArQMdw085jKjiFB4AaABAg","2024-05-05 13:01:12",2,"Di Makassar reklamasi besar-besaran gak ada satupun warganya yg demo Di jakarta baru aja rencana reklamasi banyak warganya yg demo besar-besaran 🤭","http://www.youtube.com/@Ok-gass",
351,"@yuanone1915","Yg demo itu yg ngga kebagian proyek, trus menghasut warga biar demo, dan karena kebanyakan ormas.","Ugz-ArQMdw085jKjiFB4AaABAg.A33Y_ea0r3lA37CrN2SNY7","@Ok-gass",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-ArQMdw085jKjiFB4AaABAg.A33Y_ea0r3lA37CrN2SNY7","2024-05-06 23:08:20",0,"Yg demo itu yg ngga kebagian proyek, trus menghasut warga biar demo, dan karena kebanyakan ormas.","http://www.youtube.com/@yuanone1915",
352,"@erlanggaangga2105","Di jakarta rata rata ormas mas , mereka disumpelin duit juga diem","Ugz-ArQMdw085jKjiFB4AaABAg.A33Y_ea0r3lA3D8bI7R-_j","@Ok-gass",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz-ArQMdw085jKjiFB4AaABAg.A33Y_ea0r3lA3D8bI7R-_j","2024-05-09 06:26:38",0,"Di jakarta rata rata ormas mas , mereka disumpelin duit juga diem","http://www.youtube.com/@erlanggaangga2105",
353,"@firdausfirdaus21","Reklamasi di jakarta gagal karena warga jakarta mau diasut oleh bangsa kadrun yg tak ingin negara Indonesia ini maju.","UgxjBRgB_CBtwWLvKzp4AaABAg","",23,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxjBRgB_CBtwWLvKzp4AaABAg","2024-05-05 12:48:57",3,"Reklamasi di jakarta gagal karena warga jakarta mau diasut oleh bangsa kadrun yg tak ingin negara Indonesia ini maju.","http://www.youtube.com/@firdausfirdaus21",
354,"@user-fs1mu5jh7n","Gagal mata lu,pik 2 sgt maju pesat ko gagal","UgxjBRgB_CBtwWLvKzp4AaABAg.A33XB2pmGjiA34VgPpnmO7","@firdausfirdaus21",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxjBRgB_CBtwWLvKzp4AaABAg.A33XB2pmGjiA34VgPpnmO7","2024-05-05 21:55:08",0,"Gagal mata lu,pik 2 sgt maju pesat ko gagal","http://www.youtube.com/@user-fs1mu5jh7n",
